id,label,text_clean
5.68437e+17,positive, for my grandma ellas 80th she would lt3 a bday greeting from your flight crew she was a stewardess for eastern airlines
5.68434e+17,positive, just bought tix for atx  dallas route  thanks for adding that love yr airline amp yr website is best transactional site ever
5.68432e+17,neutral, anytime sugafly
5.6843e+17,positive, gave a credit for my late flight flight yesterday great service  thats a wow moment unexpected gesture
5.68428e+17,neutral, i need a receipt for a flight change can you send one
5.68423e+17,negative, i submitted a status match request a while back and still havent heard im flying on monday can you look  accelerate
5.68406e+17,positive, had me at their safety video      loved my first cross country flight livewelltraveled sytycd
5.68393e+17,positive, that doesnt look to fat to me it looks yummy
5.68391e+17,neutral, ceo says southwest amp  have strayed from low cost model
5.68382e+17,neutral, a brilliant brisk am in boston in cue for vx363
5.68364e+17,neutral, atlantic ploughs a lone furrow in the middleeast  thenationaluae
5.68349e+17,neutral, atlantic ploughs a lone furrow in the middleeast  thenationaluae
5.68308e+17,neutral, atlantic ploughs a lone furrow in the middleeast  thenationaluae
5.68304e+17,positive, omg omg nonstop dallas to austin on virgin
5.6828e+17,positive, your planes are really pretty just thought u should know that
5.68266e+17,neutral, when are you flying to hawaii
5.68259e+17,negative, im pulling my hair out trying to book a flight with u your site doesnt work on iphone or ipaddont have a computer help
5.68245e+17,positive, thank you
5.6824e+17,negative, can i get some help with a support ticket its been 15 days incident 150202000419 thank you
5.68239e+17,positive, good to be home texas moodlighting
5.68219e+17,negative, i cannot even open my laptop in seat 4c and i paid a premium for this   let me out of here
5.68216e+17,negative, i am in seat 4c and i cannot even open my laptop and i paid extra for this seat
5.68209e+17,neutral, if only you guys were starting those flights at the end of the month guess im still road tripping on feb 27
5.68205e+17,positive, thanks for that been needing a way to make those austin trips from dca and now youve come through
5.68203e+17,neutral, announced new route to austin wfares from 39way
5.682e+17,neutral, really sprint i thought you guys were kewl 0_0
5.68195e+17,positive, this is too cool  never been on ur planes but now i will
5.68193e+17,neutral, you should have 39 dollar laxlas fares
5.6819e+17,positive, great well deserved
5.68175e+17,negative, fyi the infocom email address you say to contact in password reset emails doesnt exist emails bounce
5.68166e+17,negative, status match  2 weeks have gone by and no newsflt next week  hope flt will count towards requirement  cust svc no help
5.68158e+17,negative, your website sucks donkey dicks just thought you should know all best
5.6815e+17,neutral, you should still develop an app  then you will be my favorite airline
5.68149e+17,negative, all crap channels which is why i pay to watch uk tv
5.68146e+17,positive, got it all set  thanks
5.68144e+17,neutral, no as channel this year
5.68143e+17,neutral, only thing i see on passbook is virgin mobile mexico how do i integrate
5.6814e+17,positive, giants and virgin america a match made in heaven
5.6814e+17,positive, thank goodness also see you friday nwkgtsf boom
5.68137e+17,negative, how come you dont have an iphone app still using and making me waste paper
5.68133e+17,negative, your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname apostrophefail
5.68132e+17,negative, when will vx use all 6 lga slots instead of 4 today adding aus makes this less likely
5.68123e+17,neutral, is helping me step up my tinder game tindertips tinderchamp
5.6812e+17,positive, i luv ur people and product 1 thing is y do u charge for herbal tea but not black tea im not a caffeine drinker
5.68119e+17,positive, thank you see yall soon im excited to see the expansion of destinations spread those wings
5.68114e+17,neutral, announces new nonstop connecting austinairport amp dallaslovefield 39 intro
5.68105e+17,neutral, adds austindallas love field route
5.68104e+17,negative, sad to learn you no longer fly sfo gt phl hope it returns
5.68101e+17,neutral,  can you tweet me the cancelled flightchng fee for a flight or can i rebook under one of your affiliates if so who are afiliates
5.681e+17,positive, has the most incredible customer service ive ever experienced so refreshing
5.681e+17,neutral, now when will we see  come to philadelphia phl
5.68095e+17,positive,  am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next
5.68094e+17,positive, omg finally
5.68088e+17,neutral, to start 5xweekly a319 flights from to dallas dallaslovefield austin on 28apr avgeek
5.68086e+17,neutral, nice to see you expanding in texas but dont forget about us here in sandiego i would love to see more flights out of here
5.68083e+17,negative, kinda sucked my earphone jack didnt work on my flight they may want to look into that for future passengers
5.68079e+17,negative, very poor experience first computer problem now seat malfunction stuck missing meeting in san diego
5.68069e+17,neutral, to battle  on dallaslovefieldaustinairport route   via usatoday
5.68068e+17,positive, thankyou the dalaus route makes my day
5.68064e+17,positive, awesome deals dalaus for only 39 each way
5.68062e+17,neutral, i miss the nerdbird in san jose
5.68059e+17,positive, love it taking  on in their backyard consumers win when biz competes
5.68059e+17,positive,  is flying from love to austin now that is most excellent news
5.68055e+17,neutral, can we make every vx plane with nerdbird why should austin be the only one getting nerd love
5.68053e+17,neutral, please add more frequency to pdx portland
5.68051e+17,positive, congrats vx on the new route
5.68017e+17,negative, i tried that you offered to charge me an additional 1k for a new ticket or be stranded until thurs 1st time last time
5.68012e+17,neutral,  can u help with flights to get a 2y old battling cancer who needs treatment in  freyabevan_fund
5.67972e+17,negative, never had a bad experience before but this one took the cake now extortion for carry on items as well
5.67972e+17,negative, had to spend 5 hours worrying that items in carryon would be brokenstolen since i couldnt carry them on plane or lock bag
5.67972e+17,negative, all of group e was told there was no more room in the bins when i got on the plane was room for at least 4 bags in my row
5.67972e+17,negative, thanks for making my flight from lax to jfk a nightmare by forcing me to check my carry on bag at the gate 1
5.67946e+17,negative, i have lots of flights to book and your site it not working ive been on the phone waiting for over 10 minutes
5.67909e+17,positive, i am all about the in flight artisanal cheese and wine pairing
5.67899e+17,neutral, does virgin america fly direct from seattle to nyc or boston
5.67893e+17,positive, thats classy
5.67874e+17,positive, im sure a lot of your 747 and 777 jfklhr flights go a lot faster than 513mph with a strong tailwind
5.67858e+17,positive, now its just tminus 32 minutes until my elevate a silver upgrade window opens  freeneversucks
5.67855e+17,neutral, save some for 871 tomorrow am
