id,label
5.69842e+17_4773,negative
5.69242e+17_2369,negative
5.69139e+17_5406,neutral
5.69651e+17_7351,neutral
5.70086e+17_12619,neutral
5.70212e+17_4485,neutral
5.70066e+17_820,negative
5.69928e+17_7129,neutral
5.69669e+17_14084,negative
5.68767e+17_3055,neutral
5.70242e+17_12285,negative
5.7008e+17_6868,negative
5.70027e+17_12779,negative
5.69662e+17_14137,negative
5.69636e+17_14313,negative
5.67754e+17_6619,negative
5.69925e+17_7155,neutral
5.69737e+17_13719,neutral
5.69344e+17_7689,negative
5.68636e+17_8173,neutral
5.69684e+17_1523,negative
5.70046e+17_9233,negative
5.70054e+17_12705,negative
5.69336e+17_2160,positive
5.68052e+17_6337,positive
5.70271e+17_9046,neutral
5.68918e+17_7972,negative
5.69641e+17_1626,positive
5.69693e+17_13902,negative
5.69635e+17_1653,neutral
5.67791e+17_4181,negative
5.69622e+17_14392,negative
5.6997e+17_12976,negative
5.6844e+17_5997,negative
5.69907e+17_13247,neutral
5.67795e+17_8860,positive
5.69665e+17_4908,neutral
5.68253e+17_3582,negative
5.67849e+17_458,neutral
5.69189e+17_2462,positive
5.67888e+17_6389,negative
5.68215e+17_3637,positive
5.69598e+17_1761,negative
5.69203e+17_233,positive
5.69998e+17_4580,negative
5.6826e+17_6089,negative
5.69772e+17_13649,negative
5.67771e+17_6582,negative
5.7004e+17_4547,neutral
5.68438e+17_8364,negative
5.70166e+17_12484,neutral
5.70258e+17_9062,negative
5.67831e+17_6462,negative
5.68049e+17_6342,negative
5.69662e+17_14142,negative
5.69926e+17_13155,negative
5.69788e+17_13630,negative
5.70304e+17_8981,negative
5.68545e+17_3297,positive
5.70285e+17_9018,negative
5.69362e+17_10342,negative
5.70264e+17_4419,negative
5.69644e+17_4924,positive
5.69937e+17_9441,negative
5.68223e+17_6106,neutral
5.67761e+17_4236,negative
5.69926e+17_7147,negative
5.69661e+17_4909,negative
5.70044e+17_873,negative
5.69317e+17_2206,negative
5.69605e+17_14511,positive
5.68163e+17_8561,neutral
5.68523e+17_11084,negative
5.69673e+17_14059,negative
5.68607e+17_3189,negative
5.68888e+17_8002,positive
5.68888e+17_8003,positive
5.69843e+17_4772,positive
5.67771e+17_8890,negative
5.69369e+17_2093,positive
5.69799e+17_13617,negative
5.68843e+17_8040,neutral
5.68238e+17_3606,positive
5.67895e+17_3974,negative
5.70017e+17_12802,neutral
5.68798e+17_8093,neutral
5.68118e+17_3795,negative
5.69594e+17_14593,negative
5.70224e+17_9100,negative
5.68913e+17_10747,negative
5.6815e+17_3753,positive
5.70051e+17_36,positive
5.69966e+17_6982,neutral
5.67802e+17_4157,neutral
5.6962e+17_14407,negative
5.69544e+17_10080,positive
5.6987e+17_13412,positive
5.69514e+17_7602,neutral
5.68631e+17_8184,positive
5.67858e+17_455,positive
5.69919e+17_89,negative
5.68507e+17_11097,negative
5.70272e+17_4395,neutral
5.67776e+17_11761,negative
5.68947e+17_2712,positive
5.6783e+17_6471,negative
5.69292e+17_5164,negative
5.67814e+17_4123,neutral
5.70036e+17_39,negative
5.67787e+17_4194,negative
5.70101e+17_12571,negative
5.70252e+17_609,negative
5.69251e+17_10494,neutral
5.6822e+17_11311,negative
5.69222e+17_5274,negative
5.69773e+17_9628,negative
5.68245e+17_11281,negative
5.69932e+17_13137,negative
5.69445e+17_2039,negative
5.69655e+17_14196,neutral
5.70261e+17_12216,negative
5.68456e+17_11176,neutral
5.69189e+17_2464,negative
5.7031e+17_8967,negative
5.69727e+17_13751,negative
5.6826e+17_3573,negative
5.68873e+17_2842,negative
5.69366e+17_2107,negative
5.69584e+17_1790,negative
5.67987e+17_3911,neutral
5.70068e+17_12669,neutral
5.70296e+17_11929,negative
5.70017e+17_12801,negative
5.68835e+17_2908,negative
5.68605e+17_331,positive
5.69009e+17_2599,negative
5.70066e+17_4524,neutral
5.70184e+17_9133,negative
5.70297e+17_12084,neutral
5.68073e+17_3858,neutral
5.69186e+17_5329,neutral
5.68038e+17_6350,neutral
5.69638e+17_14309,negative
5.69497e+17_1976,negative
5.70292e+17_6766,neutral
5.70185e+17_12444,positive
5.69897e+17_98,negative
5.68027e+17_8684,positive
5.69633e+17_133,negative
5.6816e+17_3738,negative
5.67732e+17_4288,negative
5.67916e+17_11579,negative
5.69455e+17_2033,negative
5.69576e+17_7478,negative
5.69843e+17_1301,neutral
5.68444e+17_3433,negative
5.69049e+17_2569,negative
5.68989e+17_2618,negative
5.68526e+17_3325,negative
5.67908e+17_6372,neutral
5.6871e+17_3086,neutral
5.69971e+17_4637,negative
5.67771e+17_6580,neutral
5.68629e+17_327,neutral
5.69219e+17_5281,negative
5.70143e+17_715,negative
5.68397e+17_8417,positive
5.67762e+17_8902,positive
5.69919e+17_13185,positive
5.69596e+17_9974,negative
5.70288e+17_11948,negative
5.69933e+17_83,negative
5.68423e+17_8403,positive
5.69693e+17_13900,negative
5.6803e+17_11543,negative
5.6818e+17_6150,neutral
5.68947e+17_5496,negative
5.69837e+17_1314,negative
5.69694e+17_1507,neutral
5.6786e+17_11631,negative
5.70089e+17_12607,negative
5.6926e+17_5203,negative
5.70284e+17_4372,positive
5.69909e+17_1164,positive
5.69288e+17_5167,negative
5.6957e+17_1817,neutral
5.68241e+17_8458,negative
5.69961e+17_9380,negative
5.70298e+17_524,neutral
5.70231e+17_9093,negative
5.69935e+17_7112,positive
5.69884e+17_9541,negative
5.67754e+17_6620,negative
5.69894e+17_1201,neutral
5.70086e+17_12621,positive
5.69627e+17_1680,neutral
5.7027e+17_12174,negative
5.68652e+17_8158,positive
5.67874e+17_11617,negative
5.69552e+17_10065,negative
5.69588e+17_1783,negative
5.69865e+17_13439,negative
5.69616e+17_14437,negative
5.68902e+17_2782,negative
5.703e+17_11909,positive
5.6964e+17_14298,negative
5.68127e+17_6210,neutral
5.69641e+17_14294,neutral
5.69629e+17_4937,negative
5.70208e+17_670,positive
5.69532e+17_1891,negative
5.69676e+17_14021,neutral
5.68894e+17_2801,negative
5.69312e+17_7715,positive
5.69763e+17_9632,negative
5.69626e+17_7401,negative
5.70247e+17_12270,neutral
5.69652e+17_14215,negative
5.69839e+17_13531,negative
5.68612e+17_5779,negative
5.70083e+17_781,positive
5.69713e+17_9696,negative
5.70293e+17_8999,positive
5.68917e+17_2761,negative
5.68781e+17_8109,neutral
5.68491e+17_3369,neutral
5.69318e+17_2202,negative
5.69936e+17_1079,positive
5.68074e+17_11491,negative
5.69239e+17_7794,neutral
5.68178e+17_6153,neutral
5.69277e+17_7748,positive
5.69922e+17_1116,negative
5.68498e+17_8311,negative
5.70106e+17_12557,negative
5.6977e+17_119,positive
5.69604e+17_7444,negative
5.67895e+17_3978,negative
5.70123e+17_12532,negative
5.69922e+17_13170,negative
5.68845e+17_5638,negative
5.68213e+17_6116,negative
5.69936e+17_13118,positive
5.67791e+17_6541,negative
5.68238e+17_3607,neutral
5.69539e+17_1878,negative
5.69154e+17_10590,negative
5.69328e+17_10406,negative
5.68437e+17_6012,neutral
5.69907e+17_13245,negative
5.6789e+17_8736,neutral
5.68839e+17_8046,neutral
5.70066e+17_6880,negative
5.68176e+17_8545,negative
5.68141e+17_6194,positive
5.68773e+17_5732,negative
5.68786e+17_3037,neutral
5.69991e+17_6955,positive
5.68808e+17_2982,negative
5.70237e+17_12311,neutral
5.69952e+17_4662,positive
5.68406e+17_11222,negative
5.69188e+17_10557,negative
5.68054e+17_11521,negative
5.68558e+17_8251,negative
5.67735e+17_11823,neutral
5.68246e+17_3597,negative
5.70295e+17_527,positive
5.69629e+17_9875,negative
5.68521e+17_11087,negative
5.6978e+17_13644,negative
5.68754e+17_8131,positive
5.69568e+17_1824,negative
5.68492e+17_11123,negative
5.69643e+17_14278,positive
5.69646e+17_1610,neutral
5.69916e+17_1142,negative
5.68459e+17_3413,negative
5.68773e+17_10944,negative
5.70258e+17_603,negative
5.68873e+17_2841,neutral
5.67752e+17_4249,negative
5.69685e+17_7293,positive
5.67743e+17_497,neutral
5.7027e+17_4404,neutral
5.69491e+17_10206,negative
5.68559e+17_5841,negative
5.69704e+17_4812,negative
5.6922e+17_5278,negative
5.67748e+17_8920,negative
5.6989e+17_13322,neutral
5.69693e+17_1508,neutral
5.70276e+17_11986,negative
5.69581e+17_7466,negative
5.69238e+17_10516,neutral
5.69957e+17_13029,positive
5.70195e+17_12415,negative
5.7018e+17_12457,negative
5.70041e+17_12740,negative
5.69782e+17_13641,negative
5.6972e+17_13774,negative
5.69635e+17_14317,negative
5.68168e+17_3724,negative
5.69698e+17_13875,negative
5.68077e+17_6296,negative
5.67754e+17_6622,negative
5.68673e+17_3104,negative
5.69592e+17_1770,negative
5.68608e+17_11020,negative
5.68487e+17_11134,negative
5.69894e+17_99,negative
5.68084e+17_6282,neutral
5.69555e+17_5002,negative
5.69959e+17_7006,neutral
5.70239e+17_6810,neutral
5.6807e+17_6304,negative
5.70238e+17_12309,neutral
5.70299e+17_12078,negative
5.68922e+17_2748,positive
5.68805e+17_2993,negative
5.67726e+17_4302,negative
5.69799e+17_13614,negative
5.69759e+17_9642,negative
5.69621e+17_14401,negative
5.6877e+17_3052,negative
5.68775e+17_10939,neutral
5.67766e+17_6591,negative
5.69963e+17_13004,positive
5.69284e+17_7743,negative
5.68448e+17_8349,positive
5.69937e+17_1070,negative
5.68155e+17_11386,negative
5.69903e+17_9502,positive
5.70305e+17_8978,neutral
5.6795e+17_3931,negative
5.69541e+17_10087,negative
5.67872e+17_4016,negative
5.7021e+17_12382,negative
5.68896e+17_7993,negative
5.69605e+17_4959,negative
5.69636e+17_14315,negative
5.68942e+17_262,negative
5.69874e+17_111,positive
5.67834e+17_4076,negative
5.69605e+17_14514,negative
5.69899e+17_1195,negative
5.6782e+17_11685,positive
5.69186e+17_2469,negative
5.68602e+17_3199,neutral
5.70031e+17_9243,negative
5.69912e+17_1157,negative
5.68156e+17_8574,positive
5.70298e+17_12082,negative
5.69865e+17_1255,negative
5.68698e+17_5752,positive
5.70159e+17_12490,negative
5.69331e+17_2169,neutral
5.67876e+17_11614,negative
5.68441e+17_5992,neutral
5.70292e+17_6762,negative
5.69165e+17_2496,neutral
5.68528e+17_11079,negative
5.69965e+17_4644,neutral
5.69708e+17_13826,negative
5.696e+17_14554,negative
5.7001e+17_925,neutral
5.70077e+17_6870,neutral
5.67728e+17_8945,neutral
5.6859e+17_3216,negative
5.68038e+17_3895,positive
5.6961e+17_14476,negative
5.69351e+17_10365,negative
5.6849e+17_8317,positive
5.67856e+17_6446,positive
5.69719e+17_13777,negative
5.69754e+17_1372,negative
5.6969e+17_7285,neutral
5.68529e+17_8288,positive
5.6877e+17_8118,negative
5.67899e+17_452,neutral
5.69873e+17_13396,negative
5.69162e+17_10585,negative
5.70199e+17_12406,positive
5.69653e+17_14213,negative
5.68059e+17_439,positive
5.69679e+17_9761,negative
5.69472e+17_10233,negative
5.68871e+17_10793,neutral
5.68517e+17_11089,positive
5.69959e+17_7005,positive
5.69746e+17_13692,negative
5.70044e+17_9236,negative
5.68655e+17_3122,negative
5.69691e+17_1511,negative
5.69293e+17_5161,positive
5.703e+17_12072,neutral
5.69623e+17_1691,negative
5.70004e+17_931,neutral
5.69867e+17_4759,negative
5.68832e+17_2920,negative
5.69667e+17_1551,negative
5.6917e+17_2489,negative
5.6959e+17_14623,positive
5.69546e+17_1864,positive
5.68238e+17_3605,negative
5.69618e+17_14424,negative
5.69908e+17_1169,negative
5.69887e+17_105,positive
5.68484e+17_8329,negative
5.69307e+17_2226,negative
5.70279e+17_11976,positive
5.69887e+17_9537,negative
5.68603e+17_3197,negative
5.69787e+17_13634,negative
5.68488e+17_8321,negative
5.69237e+17_214,negative
5.69839e+17_1312,neutral
5.67727e+17_4301,negative
5.69887e+17_1206,neutral
5.69597e+17_14575,negative
5.69911e+17_1158,neutral
5.69975e+17_12943,negative
5.69928e+17_1102,negative
5.67731e+17_6696,negative
5.69641e+17_9850,negative
5.70241e+17_12294,neutral
5.68135e+17_6202,neutral
5.69857e+17_1275,negative
5.69939e+17_7083,neutral
5.68605e+17_332,positive
5.67779e+17_4205,negative
5.68801e+17_3009,negative
5.67808e+17_11701,negative
5.67993e+17_8697,neutral
5.69684e+17_7295,neutral
5.68563e+17_3271,negative
5.69003e+17_7905,negative
5.70256e+17_12237,positive
5.70271e+17_12168,negative
5.68834e+17_296,neutral
5.70067e+17_817,negative
5.68621e+17_3168,negative
5.69959e+17_7002,neutral
5.69816e+17_13591,negative
5.69936e+17_1076,negative
5.68298e+17_3528,negative
5.70274e+17_12157,positive
5.68892e+17_5566,positive
5.69926e+17_7144,positive
5.68473e+17_11156,positive
5.69429e+17_172,neutral
5.68155e+17_3748,negative
5.69324e+17_2186,neutral
5.68893e+17_2804,neutral
5.68387e+17_11232,negative
5.67758e+17_8910,neutral
5.68422e+17_11213,negative
5.6933e+17_7706,positive
5.69305e+17_10439,negative
5.67765e+17_11776,neutral
5.69057e+17_2567,negative
5.68354e+17_3509,neutral
5.70305e+17_11897,negative
5.68859e+17_10808,negative
5.69159e+17_7860,neutral
5.70233e+17_6819,neutral
5.69804e+17_13603,negative
5.68821e+17_5674,negative
5.70291e+17_11938,positive
5.68701e+17_3089,negative
5.69228e+17_5258,neutral
5.682e+17_8511,negative
5.69719e+17_9684,negative
5.70066e+17_6881,neutral
5.68823e+17_2940,negative
5.68118e+17_11431,negative
5.67746e+17_495,negative
5.69971e+17_9354,neutral
5.68199e+17_8513,negative
5.69958e+17_7010,negative
5.67947e+17_3934,negative
5.6919e+17_10555,negative
5.67827e+17_8814,neutral
5.68956e+17_2684,positive
5.69676e+17_7304,positive
5.69226e+17_10525,negative
5.69909e+17_13240,negative
5.68157e+17_3745,negative
5.70079e+17_797,negative
5.68211e+17_11325,negative
5.68553e+17_3289,positive
5.69523e+17_1912,negative
5.69982e+17_12913,negative
5.68969e+17_5468,positive
5.6968e+17_13996,negative
5.69958e+17_9391,negative
5.67752e+17_6629,negative
5.6999e+17_59,neutral
5.67768e+17_4221,negative
5.69898e+17_9512,positive
5.6973e+17_13737,negative
5.69152e+17_7866,neutral
5.69716e+17_9693,negative
5.6995e+17_9401,negative
5.6951e+17_10168,negative
5.69006e+17_10655,negative
5.69606e+17_1745,negative
5.67738e+17_8927,negative
5.68097e+17_8631,negative
5.69341e+17_10381,neutral
5.69902e+17_1187,positive
5.68079e+17_11480,negative
5.67734e+17_8936,neutral
5.69589e+17_7457,negative
5.69603e+17_7449,negative
5.68819e+17_5675,negative
5.69623e+17_14385,negative
5.69108e+17_10629,negative
5.69654e+17_9814,negative
5.69827e+17_9609,negative
5.69681e+17_9756,negative
5.68541e+17_3301,positive
5.69959e+17_13018,negative
5.68108e+17_6229,negative
5.67873e+17_4014,negative
5.68614e+17_5776,negative
5.70165e+17_12485,negative
5.68458e+17_11173,negative
5.68612e+17_3180,neutral
5.69126e+17_7877,positive
5.69954e+17_13039,positive
5.69353e+17_2125,negative
5.68995e+17_10671,negative
5.69978e+17_12931,negative
5.70201e+17_6841,negative
5.70304e+17_4334,negative
5.69939e+17_7085,neutral
5.6964e+17_4930,negative
5.68244e+17_8450,neutral
5.68484e+17_360,neutral
5.69635e+17_7374,neutral
5.70276e+17_12149,neutral
5.69562e+17_10033,negative
5.68806e+17_306,positive
5.69676e+17_4862,neutral
5.69663e+17_9794,negative
5.69896e+17_13284,negative
5.69651e+17_9820,negative
5.68539e+17_5862,positive
5.69624e+17_14382,positive
5.69182e+17_10562,neutral
5.68815e+17_2962,positive
5.69618e+17_9917,neutral
5.69941e+17_13097,neutral
5.68559e+17_8250,positive
5.68257e+17_3578,neutral
5.68432e+17_6023,neutral
5.67812e+17_6507,negative
5.67781e+17_11749,positive
5.68437e+17_8365,negative
5.68914e+17_2766,negative
5.69571e+17_1816,negative
5.70244e+17_12281,negative
5.68675e+17_3103,positive
5.69956e+17_9394,positive
5.6857e+17_5827,negative
5.69976e+17_9341,negative
5.68172e+17_6160,negative
5.6972e+17_13766,positive
5.70199e+17_12405,negative
5.69487e+17_10213,negative
5.68239e+17_397,positive
5.68886e+17_2811,negative
5.69185e+17_2472,negative
5.68531e+17_8286,neutral
5.6956e+17_10039,negative
5.70295e+17_6758,negative
5.69612e+17_4953,neutral
5.69731e+17_13735,negative
5.68925e+17_7962,negative
5.69745e+17_13694,negative
5.69207e+17_5305,positive
5.68758e+17_8130,negative
5.70225e+17_6828,negative
5.69501e+17_10184,negative
5.69618e+17_14426,negative
5.69795e+17_13622,negative
5.69709e+17_4807,negative
5.69359e+17_5081,negative
5.70012e+17_9277,negative
5.67735e+17_11824,negative
5.69948e+17_7041,negative
5.69619e+17_14417,negative
5.69873e+17_13397,neutral
5.6857e+17_8236,neutral
5.68609e+17_11017,negative
5.69715e+17_13797,neutral
5.6929e+17_10451,negative
5.67821e+17_4107,negative
5.68066e+17_8661,negative
5.69207e+17_5303,negative
5.69525e+17_10137,negative
5.68884e+17_5581,negative
5.68448e+17_11189,positive
5.67948e+17_8702,positive
5.69302e+17_2236,negative
5.68948e+17_10716,negative
5.68491e+17_5915,negative
5.69947e+17_7052,neutral
5.68435e+17_8373,positive
5.68059e+17_11513,positive
5.6948e+17_10228,negative
5.69675e+17_14042,negative
5.68429e+17_3456,negative
5.68581e+17_3230,negative
5.69964e+17_1018,negative
5.68434e+17_6018,negative
5.68471e+17_3390,neutral
5.68281e+17_3542,neutral
5.70079e+17_12641,negative
5.69626e+17_7402,neutral
5.69607e+17_7437,negative
5.68249e+17_3590,negative
5.69959e+17_1030,neutral
5.69628e+17_7393,neutral
5.70239e+17_4461,positive
5.67821e+17_6487,negative
5.68454e+17_8346,negative
5.68791e+17_10900,negative
5.70308e+17_11880,neutral
5.69679e+17_13999,negative
5.69639e+17_9855,negative
5.67845e+17_8793,negative
5.6972e+17_13771,positive
5.70248e+17_12268,negative
5.69846e+17_13506,negative
5.67922e+17_3952,negative
5.7027e+17_12013,negative
5.68911e+17_10748,negative
5.69279e+17_10459,negative
5.69603e+17_7447,positive
5.69626e+17_4940,positive
5.69902e+17_1188,negative
5.69195e+17_5325,positive
5.68849e+17_10819,negative
5.68428e+17_8391,negative
5.70017e+17_4561,negative
5.70225e+17_655,negative
5.69985e+17_9322,negative
5.6963e+17_14350,negative
5.69643e+17_129,neutral
5.69632e+17_14333,negative
5.69638e+17_14308,neutral
5.69097e+17_2547,neutral
5.68462e+17_3409,neutral
5.67752e+17_6631,negative
5.69891e+17_9526,negative
5.7003e+17_9246,negative
5.69444e+17_2040,negative
5.68043e+17_3893,negative
5.69898e+17_13276,negative
5.6822e+17_6111,positive
5.70271e+17_578,positive
5.68444e+17_8352,negative
5.70285e+17_11952,positive
5.6966e+17_14157,negative
5.69533e+17_10114,neutral
5.69865e+17_13438,negative
5.69585e+17_4982,positive
5.70265e+17_4413,negative
5.69512e+17_7604,negative
5.69216e+17_2422,neutral
5.6851e+17_11096,neutral
5.69697e+17_4824,positive
5.68617e+17_11011,negative
5.69336e+17_5114,negative
5.68842e+17_2896,positive
5.69362e+17_10338,negative
5.69006e+17_2604,negative
5.67734e+17_11829,negative
5.69959e+17_9390,negative
5.69453e+17_2035,positive
5.6897e+17_5466,negative
5.69525e+17_7587,negative
5.67802e+17_4158,neutral
5.6783e+17_6472,negative
5.68526e+17_3327,neutral
5.69895e+17_13291,negative
5.69319e+17_2201,negative
5.69002e+17_5447,negative
5.69669e+17_4885,positive
5.70063e+17_12685,negative
5.69959e+17_7007,neutral
5.70305e+17_8977,negative
5.68942e+17_5505,neutral
5.68775e+17_10935,negative
5.69948e+17_9405,negative
5.68086e+17_6269,negative
5.69349e+17_2129,neutral
5.67769e+17_11767,negative
5.69534e+17_1886,negative
5.68095e+17_8635,negative
5.68853e+17_10814,neutral
5.693e+17_7733,negative
5.68604e+17_8208,neutral
5.69104e+17_10631,negative
5.70297e+17_4345,neutral
5.69667e+17_1549,negative
5.6786e+17_8769,negative
5.68437e+17_3442,neutral
5.69949e+17_13063,positive
5.69996e+17_947,negative
5.68909e+17_10753,negative
5.70276e+17_12142,negative
5.68911e+17_10749,neutral
5.67801e+17_4161,negative
5.68552e+17_8258,negative
5.67814e+17_6501,negative
5.69273e+17_5184,negative
5.67753e+17_11802,negative
5.68055e+17_6326,negative
5.68565e+17_3261,negative
5.69717e+17_7264,negative
5.69575e+17_155,neutral
5.68783e+17_3039,negative
5.68761e+17_3056,positive
5.69622e+17_14394,negative
5.68139e+17_11402,negative
5.68565e+17_11051,negative
5.69212e+17_2430,negative
5.68572e+17_339,neutral
5.69631e+17_14347,negative
5.68496e+17_5902,neutral
5.69626e+17_4939,negative
5.70215e+17_12377,negative
5.68434e+17_6020,positive
5.68086e+17_3844,negative
5.68731e+17_3075,positive
5.69228e+17_7824,neutral
5.69975e+17_4631,positive
5.6811e+17_3807,negative
5.69703e+17_7273,negative
5.68352e+17_3514,negative
5.70051e+17_12713,negative
5.70102e+17_12566,positive
5.69837e+17_13544,negative
5.69564e+17_1834,negative
5.7008e+17_793,negative
